area,source,year,common_name,sex,age,length,gear
WOC,NORPAC,2008,spiny dogfish,M,59,71,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,47,67,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,42,60,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,16,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,58,98,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,35,60,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,26,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,58,95,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,28,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,29,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,14,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,17,42,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,18,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,44,56,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,32,53,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,42,73,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,53,70,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,17,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,28,60,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,5,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,5,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,9,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,35,79,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,56,90,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,13,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,45,73,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,14,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,8,51,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,17,43,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,21,54,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,17,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,18,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,52,93,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,19,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,16,51,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,22,53,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,25,61,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,12,53,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,8,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,7,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,37,56,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,32,64,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,8,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,43,94,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,25,54,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,22,54,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,50,100,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,11,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,33,65,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,13,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,32,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,41,69,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,21,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,15,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,18,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,30,60,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,22,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,17,51,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,8,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,19,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,16,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,43,81,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,16,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,46,66,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,43,87,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,47,70,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,13,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,4,42,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,11,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,30,53,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,29,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,22,53,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,52,71,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,17,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,56,106,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,46,70,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,30,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,12,43,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,43,63,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,56,73,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,13,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,21,56,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,4,29,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,11,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,37,63,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,21,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,35,63,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,13,43,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,53,74,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,27,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,7,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,14,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,18,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,16,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,7,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,21,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,8,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,15,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,19,55,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,42,59,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,30,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,14,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,23,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,9,43,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,23,43,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,31,59,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,50,72,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,33,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,27,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,42,62,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,57,77,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,16,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,10,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,23,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,21,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,11,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,15,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,13,42,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,15,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,8,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,7,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,5,41,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,40,79,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,57,91,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,21,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,38,65,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,27,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,35,55,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,29,54,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,29,52,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,15,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,22,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,13,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,29,55,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,44,82,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,48,77,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,46,72,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,11,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,20,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,14,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,30,56,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,32,53,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,23,51,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,45,101,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,31,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,19,60,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,16,42,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,12,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,48,68,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,14,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,32,59,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,29,52,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,30,55,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,32,67,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,3,27,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,7,31,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,25,52,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,49,74,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,25,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,33,61,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,16,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,12,51,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,15,53,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,17,59,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,38,65,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,19,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,22,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,55,99,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,33,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,67,92,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,6,43,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,10,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,16,51,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,19,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,28,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,13,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,28,60,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,39,71,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,19,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,10,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,25,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,26,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,7,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,42,64,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,12,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,27,60,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,21,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,24,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,29,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,9,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,25,62,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,57,96,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,27,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,21,54,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,27,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,47,62,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,28,55,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,21,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,13,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,30,55,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,22,51,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,21,52,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,26,62,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,17,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,28,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,29,59,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,47,79,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,24,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,13,39,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,16,40,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,22,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,U,3,28,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,15,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,2,30,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,13,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,15,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,16,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,12,43,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,25,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,12,41,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,27,62,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,24,53,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,27,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,21,56,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,21,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,53,96,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,13,53,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,19,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,10,42,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,22,55,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,3,29,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,46,86,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,18,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,8,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,51,80,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,44,78,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,41,85,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,5,30,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,31,54,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,7,40,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,21,51,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,33,64,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,4,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,50,90,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,53,80,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,55,73,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,4,43,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,7,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,49,88,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,20,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,26,56,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,36,65,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,27,51,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,37,54,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,45,87,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,4,30,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,36,60,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,30,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,30,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,25,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,61,73,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,27,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,30,51,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,14,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,50,87,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,16,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,33,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,18,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,46,93,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,15,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,29,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,26,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,37,65,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,23,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,44,92,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,53,89,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,76,93,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,45,82,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,65,103,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,46,98,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,26,56,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,35,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,9,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,4,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,33,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,4,25,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,61,89,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,36,60,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,28,60,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,22,57,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,28,62,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,16,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,5,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,57,90,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,44,74,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,39,65,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,26,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,5,28,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,26,53,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,19,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,12,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,35,56,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,54,93,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,23,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,33,61,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,34,61,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,36,56,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,29,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,4,42,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,46,114,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,4,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,4,50,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,5,27,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,17,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,47,70,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,5,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,37,53,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,11,43,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,49,70,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,41,66,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,45,72,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,60,90,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,11,45,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,40,67,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,63,79,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,37,67,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,66,97,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,53,74,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,48,85,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,77,85,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,31,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,13,52,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,52,84,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,15,100,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,58,78,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,29,56,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,38,65,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,9,51,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,20,52,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,26,54,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,7,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,32,56,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,49,95,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,22,55,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,29,52,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,30,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,10,43,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,24,47,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,19,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,23,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,32,58,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,8,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,19,46,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,41,61,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,15,44,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,M,18,48,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,25,49,Pelagic trawl fishery
WOC,NORPAC,2008,spiny dogfish,F,7,44,Pelagic trawl fishery
